filename,catalog_md5,catalog_size_bytes
20240124.gkg.csv.zip,20be79c6c8c739cac5021fb493d885ed,43665982
20240125.gkg.csv.zip,f01eeb61820c748fd44679492ad58a96,44563480
20240126.gkg.csv.zip,8ff04fd6928186d5677fba821ef45779,40814333
20240127.gkg.csv.zip,6ace680b8f6b517c3cd65815da4df8e5,25707735
20240128.gkg.csv.zip,aacb1bca1c956f60691c4b58e2d0cd43,22560863
20240129.gkg.csv.zip,0aeb6d6b58df053a9e1e5e6773ff1302,39021010
20240130.gkg.csv.zip,1ad1c2e8e200f555d0ecb3d505d2ecf3,44221135
20240131.gkg.csv.zip,264be8a48c1345052216bd1bcaedae0f,44452622
20240201.gkg.csv.zip,be76b909ec7c049e3a9fc28bdbdd3c8c,45651455
20240202.gkg.csv.zip,c1dfd1ec3524eae5bfab58697a104f1b,42810792
20240203.gkg.csv.zip,a2fab8e7a736415f65fbe0d911a41ee0,26800714
20240204.gkg.csv.zip,9aaa2e6a534df01746b696b8d8d4cb23,22677089
20240205.gkg.csv.zip,7f4cedb5e04760a31f1ffc69b07c482f,39052044
20240206.gkg.csv.zip,9c1de6433973a9f0f8e3d91de9595bb6,45287524
20240207.gkg.csv.zip,624d931f97ba0cf7d142bada4806217d,47630583
20240208.gkg.csv.zip,fd3aed968581e30bf01a5c5715a85fb9,47858361
20240209.gkg.csv.zip,4fa7a2293d4ab1f4b6155027e59021ec,43826677
20240210.gkg.csv.zip,448f130b570f6dec61c415120930f3eb,26084223
20240211.gkg.csv.zip,ac7915353d67193cc62039f7789164a0,22688098
20240212.gkg.csv.zip,3ab8f7a55af251ee945ebc2115a9ec81,38755008
20240213.gkg.csv.zip,a8bca7118e7e6a9219cb8e385b893d84,44540938
20240214.gkg.csv.zip,ef8f3d4714f01f6d4a15bea13c0ef188,45573669
20240215.gkg.csv.zip,d66a2fa77d5ce46915378268e1408152,46458883
20240216.gkg.csv.zip,671c67f9290c568799eca1199076ef8d,45066796
20240217.gkg.csv.zip,a68c59218e3ff49b296fd93bd10f0e5f,27062936
20240218.gkg.csv.zip,3e6b4f6053219c07cbf7858fdc785f0a,22922354
20240219.gkg.csv.zip,22ed86253faa6522f6a694f0ba561f1a,36427564
20240220.gkg.csv.zip,46427f2f56f3b4544d6659b469168b09,45248208
20240221.gkg.csv.zip,b12387d42a9d16b8c652aa028d67a70f,45835157
20240222.gkg.csv.zip,5558d65af43da1cbfe6d9692511a134e,46515834
20240223.gkg.csv.zip,14684f0935fce4771e5a7dcbf5daacfa,45187170
20240224.gkg.csv.zip,49c1617c9264e747740acad2703ebe6b,27592416
20240225.gkg.csv.zip,287863c2f3f5dd40e9ede35629adde40,23081269
20240226.gkg.csv.zip,a2df708886c5a8a3dfcf670ee1a5f53f,41225466
20240227.gkg.csv.zip,c6a678d686abdb5336e303191ece78d6,47631239
20240228.gkg.csv.zip,1bea6521184329dc146fc0ff0fd19db2,49073184
20240229.gkg.csv.zip,749e34638b67d5a39f70218100d026fb,49164331
20240301.gkg.csv.zip,228ef94e77b7ba8b79de07a98d2e2fb9,47050683
20240302.gkg.csv.zip,789199381a7e7d91d4ee78e49bb32416,28049842
20240303.gkg.csv.zip,fa668084989c7e7999e8621e22e0e1a0,23617275
20240304.gkg.csv.zip,058e47add36894e7d4e022dd17f32d3c,40241910
20240305.gkg.csv.zip,8390b281440babb695f502b2bd6447f3,47055802
20240306.gkg.csv.zip,c5621eaf0835f4f7ba2ed1f03b59aeda,49544159
20240307.gkg.csv.zip,1869c9bb9b2258434bed2decc87b1f40,48909662
20240308.gkg.csv.zip,8974809f9ba7a6804e91f9bc4c1405cc,47135196
20240309.gkg.csv.zip,3867c552350f6d0f7392a9d7074e6283,26949278
20240310.gkg.csv.zip,70733cf0715060fe7383c9186ea2678d,23446673
20240311.gkg.csv.zip,a28269afa6e98a5cf4d3a25cc2e29c41,42412593
20240312.gkg.csv.zip,0d574bfc4423900d121143b81053256f,46768707
20240313.gkg.csv.zip,8868f368a04b8743929ce7cfbf760590,46482419
20240314.gkg.csv.zip,3befadf47aaa83b888b6e057784be134,46151851
20240315.gkg.csv.zip,a1d4e7a36e833a2a41f2d6285a01638f,44847371
20240316.gkg.csv.zip,755dfc06805e95d7f18154d4b799c2af,25833529
20240317.gkg.csv.zip,28787578d28cc1994db22c5088ececa4,23175767
20240318.gkg.csv.zip,1ad2a2f0479e0570ed82279998455cfc,41482977
20240319.gkg.csv.zip,994b7dd5f51fd0df13719762d619c345,45866036
20240320.gkg.csv.zip,80c7185bbf9c5343b21956816713b560,47876109
20240321.gkg.csv.zip,c4313192d8ed93d61bdf1d8cd3f8d22b,47305664
20240322.gkg.csv.zip,3bee526cbdec7a926de3079885e0cfca,45081487
20240323.gkg.csv.zip,ec2ecb459483b6323342c5755a933d60,27141437
20240324.gkg.csv.zip,30d94f56b85f0e8cc74663311bd31a06,22889361
20240325.gkg.csv.zip,81a5ec5c1d3790c5d088e5aacf5dbfca,40345396
20240326.gkg.csv.zip,b9e2cb2920a07bf4398ac8f82d98ed73,46998243
20240327.gkg.csv.zip,fc1494b363f2a53b481bf2bf76fcb35c,46710260
20240328.gkg.csv.zip,e6da0557e495f5a2577e78851277ef46,46385481
20240329.gkg.csv.zip,81624238d8cab3b339e303c5a2896a7a,37452606
20240330.gkg.csv.zip,01f34d6fef7639649e33726fa7aecbee,23028040
20240331.gkg.csv.zip,d95739af72f979d938cbaaefe26e1fce,21005219
20240401.gkg.csv.zip,39ec9a540682ea383f29fc2911c5b45f,36854628
20240402.gkg.csv.zip,759987fcb014e585dd0e8673c51ba53c,45797104
20240403.gkg.csv.zip,97473e3238c7962c5bbca77c6338f05d,47350257
20240404.gkg.csv.zip,5ef06cd79766f1506d84d187d75750aa,45681421
20240405.gkg.csv.zip,f5293dc914afd069fd81083c19829b2a,43670589
20240406.gkg.csv.zip,57e7285cf67efe21cae639aa4d8583bd,25699686
20240407.gkg.csv.zip,243f87af9d83fabca6abe352ff6354c8,23054584
20240408.gkg.csv.zip,fbff44c7b74873da2b278ce4c059a635,40040269
20240409.gkg.csv.zip,fad3891cc0f56fcdc3a972b866033ff1,45123533
20240410.gkg.csv.zip,67bc7de1748a7c036175602ad1040280,43851976
20240411.gkg.csv.zip,74a70038537b8d5d5bce55f99012af74,43826890
20240412.gkg.csv.zip,3d0dbcb1a97381c0cc983772758f5b0d,41541389
20240413.gkg.csv.zip,2a42182c38ee735de146d029969b546b,24852883
20240414.gkg.csv.zip,9cef583e1ba199be6d92e3b3a6af98d9,23169469
20240415.gkg.csv.zip,df88240b0acaae1e555f9fffdc641236,38715720
20240416.gkg.csv.zip,c3a34285f0bc21ef38fcd7348113f3a4,43992480
20240417.gkg.csv.zip,813ebecf08c203bbaf8251cda6e0ab1f,44428891
20240418.gkg.csv.zip,43981db9c26adb03c9bab189ecb8e323,45202477
20240419.gkg.csv.zip,7b48ba234ce08ab31f1e5c1d73ae488d,42695944
20240420.gkg.csv.zip,9bd2ff0b24052c2f7cc0e61eeae66eed,25560865
20240421.gkg.csv.zip,bc622f990171669eb85e525814aae58e,22341140
20240422.gkg.csv.zip,e7143dc18e6863155e1fd825185c8496,41111841
20240423.gkg.csv.zip,fd0069c3abd4f1b89f695f5b51b0554c,45252031
20240424.gkg.csv.zip,4312eca870043535dbcd23ebefedf64c,46827463
20240425.gkg.csv.zip,ede230537dd8b0f223bfb3deac5c8dd4,47494511
20240426.gkg.csv.zip,a8ffdbf8a7e68f84455c3d69e5926123,44221765
20240427.gkg.csv.zip,7ee3fa63dfa88dc773a6988f21eb73c9,26556446
20240428.gkg.csv.zip,bacb3e781b46281a1bb436aacc5ae4b8,23037015
20240429.gkg.csv.zip,d42e558373e50e4bb0efb4055d944f84,40183298
20240430.gkg.csv.zip,f56ea6f9ff41730591a91268a62581da,44865525
20240501.gkg.csv.zip,6e8be2b2009264cfc6118e942620cf49,44069129
20240502.gkg.csv.zip,3f870f65f31acc1f63914fdd29ec4c10,46979444
20240503.gkg.csv.zip,330cd838afa2ec00c1e819f84e9974f9,42396038
20240504.gkg.csv.zip,fad514b2108aaa8d2b11d2e13baae0e4,25470021
20240505.gkg.csv.zip,bb7c456e24a2ea317b2db3fab6996beb,23070902
20240506.gkg.csv.zip,8340d98fa99312cb0ffd112315f37862,38509259
20240507.gkg.csv.zip,c1b5ffe37ba47ffd0f96e77cabfa3340,45051837
20240508.gkg.csv.zip,a4ab54dba7fff7323d95b88f3b377b21,44616513
20240509.gkg.csv.zip,cbba62bab273e2423078a582be849975,45355928
20240510.gkg.csv.zip,651443430397ef423bc8fb9b7d3264b1,41524511
20240511.gkg.csv.zip,1af378ad19f8f9480fb10932809fcb64,25111893
20240512.gkg.csv.zip,cc4c5de3f4b230a0ae9e1c40318ce676,21477492
20240513.gkg.csv.zip,dc724652a87b7604d30e1f852ab606ce,38103192
20240514.gkg.csv.zip,4b3047e589d80fb2f700e882934403c4,43833741
20240515.gkg.csv.zip,0daa86b1b7d161b3997163ef6c7463a5,45407899
20240516.gkg.csv.zip,3ba7fbfa50693e42dcedae01aae2eb3e,44073600
20240517.gkg.csv.zip,e38f8a00756ebd2daa5ba07f5cd208f4,42174369
20240518.gkg.csv.zip,5cb1903f3f5afbcf032c97113eb5c993,24278910
20240519.gkg.csv.zip,29a3d5fb1f1716beb6d7fa6186cd248f,21850262
20240520.gkg.csv.zip,0d81e438f917e667a35cabded334f359,39582143
20240521.gkg.csv.zip,cf9f60a881e74d004e80569a61ef32a7,43033553
20240522.gkg.csv.zip,9d3e40dec2b21caecd77418396ec54ce,45058006
20240523.gkg.csv.zip,b8308af2e6f378096c4b28f8b92a8c71,43433544
20240524.gkg.csv.zip,af31089b4c1dd07146dd498e4efb070f,40573490
20240525.gkg.csv.zip,d44e0d143ed5e3b3ca6e5eb518c8e43d,24135988
20240526.gkg.csv.zip,be4736faf415c218b13a898ebcfc7b6a,22921333
20240527.gkg.csv.zip,d31ae1303a9cf59f344d20a375d61071,31276450
20240528.gkg.csv.zip,d13f87475bbc17eae6874a866ca4021c,40256182
20240529.gkg.csv.zip,14b67dc48c399c7293fa51843802e471,43513167
20240530.gkg.csv.zip,da106a1aed53eb3f0f533fa37f9932f2,43885431
20240531.gkg.csv.zip,9b7e1219db728c3d25c063275d26ea11,44263551
20240601.gkg.csv.zip,3182dbed34cb89b45a3d8ff7a5e7ad55,25857473
20240602.gkg.csv.zip,9307773d00aa0fdd04cfe375f7092346,21396250
20240603.gkg.csv.zip,0723a929481b8e075807274092fb50c7,38339648
20240604.gkg.csv.zip,37157e44bd77b41fc03198eedd5636f7,42956508
20240605.gkg.csv.zip,da89081ee1cf0a64b684b22e80c03cd3,44344165
20240606.gkg.csv.zip,a3abcbc0f5139a2f7b5a63fde1037c6e,45422948
20240607.gkg.csv.zip,4ee01266daf2626b4742c9da2bfe76a6,41289342
20240608.gkg.csv.zip,6d451b486a4b3d96cbf6e5621c8bf9fa,25633176
20240609.gkg.csv.zip,94e7f7022c21a1cb9ec1a458a2687f3c,23086598
20240610.gkg.csv.zip,751462fe159db0348307cb79d51e4165,37773132
20240611.gkg.csv.zip,92331cc75922eb790eaf50a19d211c6e,42579960
20240612.gkg.csv.zip,e21ba350d293a66bfb8d353f749e4414,43334605
20240613.gkg.csv.zip,cd9505688f728301226430f0934da853,43763322
20240614.gkg.csv.zip,212abdd1775be8d00840fc521193b756,41791916
20240615.gkg.csv.zip,29770011e7e145f32db7fa987bb72bb8,26682436
20240616.gkg.csv.zip,a34f42e6dd98e576047540480982911b,23230516
20240617.gkg.csv.zip,f965b9c74c9df9a52a4dd9830e62cfcf,37637971
20240618.gkg.csv.zip,abba59e5fc0f8e6353e010f4c546ccca,42297126
20240619.gkg.csv.zip,e6676db8bfb2fa10a3630ff7f057d3e4,40623037
20240620.gkg.csv.zip,9c6c68557623261b88b408fbb05bcef0,42511946
20240621.gkg.csv.zip,aff6e9848dcb8706cd1dc9ce8691b827,40718569
20240622.gkg.csv.zip,c75123cc3d9040c2bfc6ccc070149c18,23763597
20240623.gkg.csv.zip,54edb23d0d67831ed8f3ee02abd30de7,20961941
20240624.gkg.csv.zip,6d669c0fed287cd46a3e8fd33b464925,38043712
20240625.gkg.csv.zip,23eafca47a6f9d1660a6404c7e884e49,44416056
20240626.gkg.csv.zip,0fd04480bb37c660ce3dde1f9d0888b6,44858118
20240627.gkg.csv.zip,c078ab051bfe8ce337ff89e43cc45917,43746504
20240628.gkg.csv.zip,4f72642be4f604da284e049e59d63bc8,43288151
20240629.gkg.csv.zip,cce18b6b9307230b0f53d8f6ce780408,24181473
20240630.gkg.csv.zip,7f5fe7e3b66ce76bf83b20a4d947b6ce,20788798
20240701.gkg.csv.zip,dab3ae03d6f25042151b8dd091007aee,37501539
20240702.gkg.csv.zip,a9fc9e07c417893f52541249b48dd24b,40704595
20240703.gkg.csv.zip,26022d5b767afd2ca55bd5be71a02174,41748536
20240704.gkg.csv.zip,3aed939c04f3ee5eb941ffa4e0f2c0e9,35124015
20240705.gkg.csv.zip,be6d95541711e1cc9bf1cb8682b3a0da,37627313
20240706.gkg.csv.zip,8760bab843e1b504e5042f14cce7ebed,22721907
20240707.gkg.csv.zip,6de893f6ac2a5da5adb0fb39f1b5b815,19774984
20240708.gkg.csv.zip,2b2791125925012faf40e0b8ed790a60,37887057
20240709.gkg.csv.zip,cf2f7de379ed0d13830bfc27023471f8,41441851
20240710.gkg.csv.zip,9c8c511856d00faf6ddaac91339b496a,41976994
20240711.gkg.csv.zip,0a05abf7e3fdfe27d822e841608d1bad,41477182
20240712.gkg.csv.zip,60dbf98353d35f409ef152361ceb03c6,39493074
20240713.gkg.csv.zip,93ecdf4656b45876465aa0df618ec339,24087141
20240714.gkg.csv.zip,4d536b0dec4ec5eaf8d26b87da6aea6b,25851732
20240715.gkg.csv.zip,3f68fe27785a3975b113da4eec5e6c66,37967989
20240716.gkg.csv.zip,e7a454901500e393b1ef31671896952b,40735890
20240717.gkg.csv.zip,939a2dda37434ac6aba2c5b7faf49768,42206750
20240718.gkg.csv.zip,8fa4ce569e7fcb3819bcf19617d950ce,42525288
20240719.gkg.csv.zip,18985519bdb4db7425803c43e51f4478,40966129
20240720.gkg.csv.zip,488bfe4519e61792e1947da32b837db1,24758254
20240721.gkg.csv.zip,9345c899b0bdaf4df8b5e53b731ea6e6,23025896
20240722.gkg.csv.zip,aae021fd6399df00ca47796024617ad6,38602860
20240723.gkg.csv.zip,2b8c2763c80c90a67c594892426e2dc1,41485439
20240724.gkg.csv.zip,ee646f08d1845c00045fcfbec7f75c92,42369456
20240725.gkg.csv.zip,abeb51ef3116d8fb8f78f2761d7a9ae7,43154089
20240726.gkg.csv.zip,31a61333cf1d5388770ab63552babe47,40880236
20240727.gkg.csv.zip,ff853bff1f5e45c114e9729ab28fba82,24839502
20240728.gkg.csv.zip,4942107fa50b424293b7ba8a0f208bf5,22188593
20240729.gkg.csv.zip,4bc5d95020b50859e7fd2c02252b2f74,37379681
20240730.gkg.csv.zip,2cb39b535dcdb6bf58b8a1fefc3c6533,42251109
20240731.gkg.csv.zip,7a8b553394ab05876661c8a50039255f,44351322
20240801.gkg.csv.zip,6a28a98c9ce39a67e6a3f57df19c9438,44406595
20240802.gkg.csv.zip,53223496e94a0d63abde4f6cf1131a0d,40238080
20240803.gkg.csv.zip,b33d589889c6b9eb6883ae06468dda32,24452258
20240804.gkg.csv.zip,b4b0e2a52da246df1f347e21c6078e2a,22314551
20240805.gkg.csv.zip,0290365954a50bb40ff7b301fe3f7480,37765097
20240806.gkg.csv.zip,d32963c1d01542dd8f22f85925f5c73d,42197580
20240807.gkg.csv.zip,051b6b9094cd18c42bc04c3dff925db3,43176630
20240808.gkg.csv.zip,55053ae18fcbe1c0bc806af99be946b2,42831555
20240809.gkg.csv.zip,f0023cd08074e4afa8f2316ba86ada7b,39497950
20240810.gkg.csv.zip,317661b56d2cd7b6b146037d5af4baa3,25534592
20240811.gkg.csv.zip,087d401ccecfd5f6df430692d46ac4da,21205281
20240812.gkg.csv.zip,adba7811496c6d4fb486ef4d95b4ef3d,36177171
20240813.gkg.csv.zip,a87a89c69f6da9ddb0ae20a31b5135b1,39394283
20240814.gkg.csv.zip,7ce6618104276120e7aedd19ab6244ed,41429099
20240815.gkg.csv.zip,0c07ffd645be7464d02f534acafa51f8,41595561
20240816.gkg.csv.zip,736e7dc069a58348f11ac1c02d31a0ae,39808022
20240817.gkg.csv.zip,8e24be220daa929863872faea3677cb2,24109993
20240818.gkg.csv.zip,8464d5cab05cb9d0cecb2e73f4d49822,20817299
20240819.gkg.csv.zip,a97404e7aefee7c327a042d11b7b7152,36488621
20240820.gkg.csv.zip,c5c17ad2203f2221781f81617bd99a7a,42065961
20240821.gkg.csv.zip,965c94c4a8d44eeebeaac00aecd0842b,41580475
20240822.gkg.csv.zip,36b51a508201c8cc71e0fb8a3ac031d5,41552853
20240823.gkg.csv.zip,c6afa0f7c6f663106e9e42f1d476a1e7,40165830
20240824.gkg.csv.zip,1b9f080daf56050237489ec494647957,23122634
20240825.gkg.csv.zip,6db56655e6e7f48c7bee1659539feacb,21091896
20240826.gkg.csv.zip,f3993aa489672792e12f86ad0fbce38f,34293156
20240827.gkg.csv.zip,b0d8e51a2525b4b1c4edf10257e9c346,40136769
20240828.gkg.csv.zip,8f4102a292714fed3e024ea51d4a51a2,41106956
20240829.gkg.csv.zip,5baade2b4fdd059c07a0bf7b1e2af18c,42291512
20240830.gkg.csv.zip,b450c25b45df5ff36a07524de2b253c8,38447871
20240831.gkg.csv.zip,f1e2a4c84ab262bc6ef050b5ed34f52a,23762645
20240901.gkg.csv.zip,4a33c6ddc0c5a7388fbcccc512ed8659,21401474
20240902.gkg.csv.zip,b4b3a0fc97bc5ec314c5c44399cdf74f,30661505
20240903.gkg.csv.zip,b425791525aff56ce5c8f180e41c7858,38363872
20240904.gkg.csv.zip,17c5a6dd456306c6b87fe371264d1698,42579445
20240905.gkg.csv.zip,b9f303875a46465182af04951f27acc3,42690234
20240906.gkg.csv.zip,4754b9c209533777f8b28ada7bfd199d,41058404
20240907.gkg.csv.zip,d6cb676ddb8fa5bc04be293724ab774b,24727513
20240908.gkg.csv.zip,491706c8987bae936a8cbea47daad842,21904627
20240909.gkg.csv.zip,64e634f62089221f23f5e2d8a29226ae,38822216
20240910.gkg.csv.zip,284572e544c893fa63cf1b3e67aacc21,43102507
20240911.gkg.csv.zip,6c359f776178172da3c5343fa28ffdbb,44833861
20240912.gkg.csv.zip,2db5d79efe0459f3a76e8975391712ad,43563210
20240913.gkg.csv.zip,e047cd771c221a951f4e7895af4616aa,41072816
20240914.gkg.csv.zip,d5726426eb87061a59ef60c37fec31a3,24220649
20240915.gkg.csv.zip,d4c4e1c79583079614450b8f4310aa3e,22021567
20240916.gkg.csv.zip,70d439e8ca0aa860fae2ba02fdfad2b9,38072856
20240917.gkg.csv.zip,ebea3f327e7cfdc815ec026ff5db3a82,42103770
20240918.gkg.csv.zip,8522267e67955cfb7f705b8d6b57427f,43461281
20240919.gkg.csv.zip,0b35d369edb19f53e5010f87da61dff5,42050522
20240920.gkg.csv.zip,4387024e53432b454ea5f1372854f56c,38953966
20240921.gkg.csv.zip,2dd98ff0057d52bbcff8f301e4488bc8,24845673
20240922.gkg.csv.zip,370e1330ee5c9501e2acc7090b4ea83d,21342585
20240923.gkg.csv.zip,5a50d3c8ae7a0fc01b23301493cad1bb,37626048
20240924.gkg.csv.zip,8eb7fb69c4d056666c2365d1fd07a899,42991949
20240925.gkg.csv.zip,67942752e4aee83c3ee5d51a72eeafc2,43983593
20240926.gkg.csv.zip,a1b0d92317844c87fcfdce4bd0e72b6f,44091942
20240927.gkg.csv.zip,66bedbb547747da344aab10624a5d890,42737629
20240928.gkg.csv.zip,af39cfae2615a9081666e52fa7489138,25683993
20240929.gkg.csv.zip,121af946ee3460a3e95bd2e9d85c346b,22237681
20240930.gkg.csv.zip,74a3984c7e96f37f9a5fe78177ffe3fc,40464947
20241001.gkg.csv.zip,bf085304992be130a9072e0401c2c91e,44343306
20241002.gkg.csv.zip,f30d94530b3d68e51575e9065915321a,43487014
20241003.gkg.csv.zip,22ff2826fa15c61919b4c0b68ab612fc,41365515
20241004.gkg.csv.zip,2605743fc1af811ae386fa449a3267c6,40239136
20241005.gkg.csv.zip,c9dc9c1b1022345a1ea68de74a0a4406,23599969
20241006.gkg.csv.zip,433b2181ed41b6ba83ca3d7bfe8fce37,21490862
20241007.gkg.csv.zip,562e2985b68c1dee7ea66ad48f450820,38493978
20241008.gkg.csv.zip,d35b41088f4228416be8c98d291a7b88,42375165
20241009.gkg.csv.zip,a8151093082f2131e1d4a0a01965b910,42841932
20241010.gkg.csv.zip,849f24e4ccde4aa0101af6fd81baeff6,42481793
20241011.gkg.csv.zip,8066f85c153698d97ff3e820444a0680,39699943
20241012.gkg.csv.zip,0607cc17bb0b4fec632a68d71939ea87,22500122
20241013.gkg.csv.zip,b41444350e9d69abbf825861f7e3cc97,20966741
20241014.gkg.csv.zip,d1bf792cd1c6fd2c745c3d8e576a72cd,35641277
20241015.gkg.csv.zip,69293e76ddde2b0c1797e3b34932cd44,40899912
20241016.gkg.csv.zip,22fdd627f92d4c4200ec7567b7515cde,43471783
20241017.gkg.csv.zip,0f2d0dad99d1013ec0ee7e9e566ff589,44037922
20241018.gkg.csv.zip,cbf8af8a7bf4bde615c1e36cf5af73c5,40711015
20241019.gkg.csv.zip,b957f1866e51b24b67abe20aae706e5e,23583862
20241020.gkg.csv.zip,50ec3bf51588595fec03edf6b629961c,21657664
20241021.gkg.csv.zip,beb2d8214f6fd2da0694263231139966,37607251
20241022.gkg.csv.zip,5ef39855417fa34dd0491ce1c66f55c7,41820746
20241023.gkg.csv.zip,9dc7302a96e6487bb04f451ac5835c0b,43289087
20241024.gkg.csv.zip,fd010322c8ba24acb8cfbbf5c67964cf,43660806
20241025.gkg.csv.zip,7c0fbfd79104bc81411a0c8c127e88e0,40680086
20241026.gkg.csv.zip,75efbd6daa0c6f1f5a184e74e5489501,24270785
20241027.gkg.csv.zip,12cd4b94f17d853c540820d6f76c39f8,21127601
20241028.gkg.csv.zip,e9de4998da1b90dcff77b6a747b60b8c,37159789
20241029.gkg.csv.zip,9b6d016552ea2060b168d2d922b70046,41967073
20241030.gkg.csv.zip,0e150403a48398bc1678c335acef05c8,42133964
20241031.gkg.csv.zip,125d020d339df76c381eba965a949f55,40868109
20241101.gkg.csv.zip,23949dcc64b7b1ce91ce27de2a2d64e0,39608008
20241102.gkg.csv.zip,2ca760b163007c4f0b11597bad1f75cc,23709338
20241103.gkg.csv.zip,745540e000b4db65fcf68ca1dd200365,20453784
20241104.gkg.csv.zip,b8ebea1e90f91bab4749a9a90a045d5a,37315314
20241105.gkg.csv.zip,08dd7903d09e37e23a5ac4da808c8fbb,41851055
20241106.gkg.csv.zip,b4735677da26a1b29a9d464bb0c7b335,48033447
20241107.gkg.csv.zip,46b2be113869059c742bbc19ba0f1354,42636953
20241108.gkg.csv.zip,236abf2b74659ca59e7b2fe404abb0a9,39639920
20241109.gkg.csv.zip,7034d7a08d18bcc166a890767e760e2b,23764261
20241110.gkg.csv.zip,9ab3291c584aed8cfbd0ae2f91c71922,19974103
20241111.gkg.csv.zip,d0c821a621e473f5b8465623e44ef878,35038086
20241112.gkg.csv.zip,7e086fd7e60b07b82cef45bcadc8e7e4,41821113
20241113.gkg.csv.zip,234322ef860bd0aab72952d00b38bfa1,43728180
20241114.gkg.csv.zip,22077acf816d746ebca3538961785fcb,43193308
20241115.gkg.csv.zip,7dafbd249762bca375a52f8174de4d3a,40440572
20241116.gkg.csv.zip,ab73f46ab724ed624c0c17aa652d8137,24125567
20241117.gkg.csv.zip,f10665e47ab0e5eac09a68bf5aa58038,20942886
20241118.gkg.csv.zip,407f9617f48d4c9c9dbf7078e27700af,36918126
20241119.gkg.csv.zip,06413e93b2d2a8b17fe8033f47f9d66f,42266868
20241120.gkg.csv.zip,35c81dd6e8f4b49d76c74c7579cf971c,42825336
20241121.gkg.csv.zip,ab4b7f174c0c6455f64f2e14d070d387,44069853
20241122.gkg.csv.zip,06570a1bf4797c2d9c993d4c0c79c4c7,40267159
20241123.gkg.csv.zip,d43e3298ba543ad6832074e8570e5480,24909124
20241124.gkg.csv.zip,c25dbf2a646b47112301b0b9992e8c2d,20462303
20241125.gkg.csv.zip,5974a73520d736a3fb55f58c04f01fe8,36791469
20241126.gkg.csv.zip,ca4742f6e38ad4402a3223d98d2ff7f5,40653201
20241127.gkg.csv.zip,ec3e16cbe5dd164bf4f4763ef79daa0e,40555576
20241128.gkg.csv.zip,e2c4cd9ab180ee785d14c1b3e143af86,32980157
20241129.gkg.csv.zip,117859946a559760f92ad02bf4d95aad,31339900
20241130.gkg.csv.zip,05f7a7702dfe8432f45d1b46bd454b39,22652038
20241201.gkg.csv.zip,5aa0bd6be8dd6f67c4fe52bfe5528f8b,21182507
20241202.gkg.csv.zip,c0aac8e407f49e1c7dd3595e9f110792,37191586
20241203.gkg.csv.zip,f034a5fc0f9920183f3da268ba0dfbf6,41620741
20241204.gkg.csv.zip,df7408684bde384cbb35d3b37167fd39,42280983
20241205.gkg.csv.zip,6c2e0bdbc1ca7116e0881eb7f02a2531,41168432
20241206.gkg.csv.zip,32ce1a9a08b6e81fb4c843be82acc029,38567198
20241207.gkg.csv.zip,9d2beeff6596eef758a6afe01e2f41b6,24165206
20241208.gkg.csv.zip,daa836cc6ec720acb1204fe0a6f2f0f7,21031027
20241209.gkg.csv.zip,5e6ad1cb126c48d400f2da4f2f33be41,36703162
20241210.gkg.csv.zip,2fad9023b7ce70ce3379e48df9a97e46,42056432
20241211.gkg.csv.zip,bf331b047a2d184f3092dc494e0288ac,42368778
20241212.gkg.csv.zip,d09cd69d4a87883fe0f2bc8a3c82e09d,42641582
20241213.gkg.csv.zip,9d40f13a3cf0e5055f51c1d63239c9f0,38760692
20241214.gkg.csv.zip,dc02191cd986df7d1be9afe6b3068b28,23000000
20241215.gkg.csv.zip,ea4c4e4c053b7f61c3882c7bd6025837,20178364
20241216.gkg.csv.zip,244d9f042a976698c2b4f606a7e3b456,36017777
20241217.gkg.csv.zip,fc67a2751e49f9dc6b84bd7e4c7dee9a,40113476
20241218.gkg.csv.zip,1ebad05de3db653e0502474e29921df0,40856386
20241219.gkg.csv.zip,267e233b3db64d67015c88987012b020,41592394
20241220.gkg.csv.zip,3716e25ac69f8bf9c9259d26385310b8,38987215
20241221.gkg.csv.zip,87a403b2c563aa0df85752868871219d,23338477
20241222.gkg.csv.zip,825f991836325c0f592dec519d64f402,19130373
20241223.gkg.csv.zip,3b10a1c63c5b7eb1f0500d74616bc1ac,31404789
20241224.gkg.csv.zip,5a94a9d9736e4f63e3fda98c53c739b3,28167863
20241225.gkg.csv.zip,134408eae945396538d59d56cfd5ebf5,19215821
20241226.gkg.csv.zip,bbca3ac27674836b77f0801f0ab2a33c,25456508
20241227.gkg.csv.zip,27342dc1194a19edca826be93a5b962f,28838818
20241228.gkg.csv.zip,0e9471cf3dd03551f2dacf17f481f790,19252610
20241229.gkg.csv.zip,240a88d79bf5da48921c4ae25a391515,20391305
20241230.gkg.csv.zip,46190259940a3c085ea5a2fad639e6ed,32173774
20241231.gkg.csv.zip,f252d3bf5e1972542e5b7fa5f396f363,30696806
20250101.gkg.csv.zip,bd8f4f4f13165548f7386f5cca6e9005,23208004
20250102.gkg.csv.zip,c84bbb734ac2ff5795124bcf22269a39,31723202
20250103.gkg.csv.zip,c1bb57387b244f442e0b22127ddcf631,33400260
20250104.gkg.csv.zip,ba5ffdc68f47548f3873daa2ad7f097a,22286932
20250105.gkg.csv.zip,e3b33e0fe60b80cfbfa3c8b72c3ba72a,19264096
