security_key,project_ticker,gics_sectors_seen,winner_return_months,cumulative_signed_commonality_contribution,cumulative_absolute_commonality_contribution,mean_signed_commonality_contribution,max_positive_month_contribution,max_negative_month_contribution,share_of_total_absolute_commonality_contribution,absolute_signed_contribution,cumulative_share_of_total_absolute_commonality_contribution
HIG,HIG,Financials,13,-0.00038127286277181297,0.002858752854465728,-2.932868175167792e-05,0.0003018753689301291,-0.0005068270724285533,0.0009104954735639279,0.00038127286277181297,0.9126241736105867
BLDR,BLDR,Industrials,7,-0.0011579570478222132,0.0028376302062277834,-0.00016542243540317332,0.0003159494500160232,-0.0007683979906040725,0.0009037680380039462,0.0011579570478222132,0.9135279416485906
RMD,RMD,Health Care,10,0.0011322064116288167,0.0028040383375358196,0.00011322064116288167,0.0007164414655330873,-0.00024838179468699204,0.0008930692312341308,0.0011322064116288167,0.9144210108798247
CME,CME,Financials,10,-0.0017143968304755234,0.002792126813184318,-0.00017143968304755234,0.000318688841006392,-0.0004891404936562854,0.0008892754828559361,0.0017143968304755234,0.9153102863626806
EMN,EMN,Materials,4,-0.0011297281015222032,0.002764861877774141,-0.0002824320253805508,0.0008175668881259691,-0.0009831151456541397,0.0008805917660249412,0.0011297281015222032,0.9161908781287056
WBA,WBA,Consumer Staples,4,-0.00047626331153755724,0.002749674646063413,-0.00011906582788438931,0.0011367056672629279,-0.0007126996120192797,0.0008757547246881977,0.00047626331153755724,0.9170666328533937
EA,EA,Communication Services,4,-0.00040554119422601584,0.0027252786535164426,-0.00010138529855650396,0.0011255689431323346,-0.0013056817883658604,0.0008679847487868471,0.00040554119422601584,0.9179346176021805
BIIB,BIIB,Health Care,9,-0.00013462139970217232,0.0027202093492065997,-1.4957933300241368e-05,0.0005291148643383723,-0.0007501266946647625,0.0008663702060602802,0.00013462139970217232,0.9188009878082408
AMP,AMP,Financials,18,0.0008099106088609008,0.002681217146813411,4.49950338256056e-05,0.00040934814119777236,-0.0003036383126041125,0.0008539514257072223,0.0008099106088609008,0.919654939233948
JKHY,JKHY,Information Technology,9,-0.0009309810550112713,0.0026757488955855453,-0.0001034423394456968,0.0003617501898723117,-0.0007705784444680216,0.0008522098208030052,0.0009309810550112713,0.9205071490547511
DRI,DRI,Consumer Discretionary,9,-0.0014966895515137958,0.0026600384128842155,-0.00016629883905708843,0.0004239936963629421,-0.0008675434051973996,0.0008472061271941925,0.0014966895515137958,0.9213543551819453
HPE,HPE,Information Technology,6,-0.002249013412274684,0.002646955056632383,-0.0003748355687124473,0.00019897082217884947,-0.0009518513496941417,0.0008430391574515269,0.002249013412274684,0.9221973943393968
MKTX,MKTX,Financials,4,-0.0026307633345733043,0.0026307633345733043,-0.0006576908336433261,-0.00039590528586343405,-0.0010333660807749763,0.000837882192021316,0.0026307633345733043,0.9230352765314181
POOL,POOL,Consumer Discretionary,6,-0.0020105228151463764,0.002589571866252336,-0.0003350871358577294,0.00028952452555297976,-0.0009638895488139463,0.000824762958787458,0.0020105228151463764,0.9238600394902056
CMCSA,CMCSA,Communication Services,3,-0.002466663065874194,0.002582204757516915,-0.0008222210219580647,5.7770845821360153e-05,-0.0015533242950113337,0.0008224165792652213,0.002466663065874194,0.9246824560694707
NLSN,NLSN,Industrials,3,0.0011091978450519081,0.0025606046992168625,0.0003697326150173027,0.0012968461490494407,-0.0007257034270824771,0.0008155370914913157,0.0011091978450519081,0.925497993160962
DUK,DUK,Utilities,8,-0.00027502614376125295,0.002560407462900563,-3.437826797015662e-05,0.0005341489489984762,-0.0007200994587003459,0.0008154742729188978,0.00027502614376125295,0.926313467433881
AIZ,AIZ,Financials,10,-0.0010030038727260584,0.002557347199295787,-0.00010030038727260584,0.0004128690263024634,-0.0005719055536304428,0.0008144995974915664,0.0010030038727260584,0.9271279670313726
VTRS,VTRS,Health Care,5,-0.002000550860923098,0.002554429414884693,-0.00040011017218461955,0.00022541324368019624,-0.0011765466614604993,0.0008135703008246696,0.002000550860923098,0.9279415373321972
AVY,AVY,Materials,5,-0.0012161904078781278,0.0025446700316418434,-0.00024323808157562555,0.0006642398118818578,-0.0009660137058351663,0.0008104619963577378,0.0012161904078781278,0.9287519993285549
AWK,AWK,Utilities,4,-0.0019001292782772185,0.0025426755816433206,-0.00047503231956930463,0.0002534692432766925,-0.0012771530037978818,0.0008098267761101855,0.0019001292782772185,0.9295618261046651
LKQ,LKQ,Consumer Discretionary,11,1.802217882141949e-06,0.002537823677450096,1.6383798928563171e-07,0.0006535399451456388,-0.0008243238877425071,0.0008082814740043402,1.802217882141949e-06,0.9303701075786694
MAR,MAR,Consumer Discretionary,10,-0.0003740871592454909,0.002516114627217258,-3.7408715924549094e-05,0.0004348827970293155,-0.0006652732447428871,0.0008013672729598204,0.0003740871592454909,0.9311714748516293
CRM,CRM,Information Technology,6,-8.310671916915863e-05,0.0025030559598472296,-1.3851119861526439e-05,0.0005134065922471671,-0.0007544705166027506,0.0007972081664765111,8.310671916915863e-05,0.9319686830181059
APTV,APTV,Consumer Discretionary,6,-0.0013038588793292994,0.002493138774345613,-0.00021730981322154992,0.00037216725973556684,-0.0010178810955248244,0.0007940496029457005,0.0013038588793292994,0.9327627326210516
AON,AON,Financials,7,0.0006428439448636339,0.002482875123678524,9.183484926623342e-05,0.0004739172656438644,-0.00048422612355810015,0.0007907806923576349,0.0006428439448636339,0.9335535133134092
SO,SO,Utilities,8,-0.0017346661055413811,0.0024785708126374133,-0.00021683326319267264,0.0002679761065549849,-0.0007203371815397364,0.0007894097953549015,0.0017346661055413811,0.9343429231087641
GPS,GPS,Consumer Discretionary,5,-0.0012538866238071416,0.00242677497251166,-0.00025077732476142835,0.00047801840697155387,-0.0010324677362194563,0.0007729131339137877,0.0012538866238071416,0.9351158362426779
CPAY,CPAY,Financials,6,0.00012971785036314536,0.0024186974569503214,2.161964172719089e-05,0.0007767635244771775,-0.0006316491891141684,0.0007703404941192169,0.00012971785036314536,0.9358861767367971
JBL,JBL,Information Technology,8,-0.0006595714673087084,0.0023649748401924743,-8.244643341358855e-05,0.0007515122698661811,-0.0005863568198398389,0.0007532301659879763,0.0006595714673087084,0.936639406902785
BRK.B,BRK.B,Financials,10,-0.002202330025399342,0.0023626493084073054,-0.0002202330025399342,8.015964150398175e-05,-0.0006179702282459776,0.0007524894981961742,0.002202330025399342,0.9373918964009812
TRMB,TRMB,Information Technology,9,-0.00028041474907787676,0.0023278825035400203,-3.1157194341986304e-05,0.0005608435982443712,-0.000414479786018585,0.0007414164813691006,0.00028041474907787676,0.9381333128823502
DELL,DELL,Information Technology,5,-0.0006642809331416063,0.0023260779168318545,-0.00013285618662832124,0.0006046638148665252,-0.0009057785197135893,0.0007408417314298493,0.0006642809331416063,0.9388741546137801
TXT,TXT,Industrials,12,0.0007944510195599955,0.0023193271170642445,6.620425162999962e-05,0.0005581516326510686,-0.0003969934600019754,0.0007386916425819297,0.0007944510195599955,0.939612846256362
MTD,MTD,Health Care,9,-0.0009993106494319134,0.0023141710245491425,-0.00011103451660354593,0.00027572275837522953,-0.0004618673180341151,0.0007370494583375157,0.0009993106494319134,0.9403498957146995
LOW,LOW,Consumer Discretionary,6,-0.001206560214459488,0.0023084156965931784,-0.00020109336907658132,0.00046824776087058033,-0.0008710883789827356,0.0007352164212337326,0.001206560214459488,0.9410851121359333
IR,IR,Industrials,12,0.0001334144980771298,0.00227996509212562,1.1117874839760817e-05,0.0004381252624470798,-0.0006715695895975568,0.0007261550759875341,0.0001334144980771298,0.9418112672119208
INTC,INTC,Information Technology,4,-0.002135789977230288,0.0022633270869430303,-0.000533947494307572,6.376855485637119e-05,-0.0010843289372667883,0.0007208559720848596,0.002135789977230288,0.9425321231840056
PAYC,PAYC,Industrials,5,-0.002260827890538224,0.002260827890538224,-0.0004521655781076448,-0.0001769524807059457,-0.0007912401576803174,0.0007200599931632928,0.002260827890538224,0.9432521831771689
C,C,Financials,8,0.00038470290016879015,0.002244574673218471,4.808786252109877e-05,0.0006177143991834372,-0.0005310185959926748,0.000714883441864929,0.00038470290016879015,0.9439670666190337
SBAC,SBAC,Real Estate,3,-0.0022407734160669788,0.0022407734160669788,-0.0007469244720223262,-5.067266453230379e-05,-0.0015283761749620669,0.000713672764479901,0.0022407734160669788,0.9446807393835136
JBHT,JBHT,Industrials,8,0.0004776152547724487,0.0022332774595775996,5.970190684655609e-05,0.00043884911592382105,-0.0006130193071421882,0.0007112853477282393,0.0004776152547724487,0.9453920247312418
RF,RF,Financials,8,-0.000422497109163118,0.0022040688710081888,-5.281213864538975e-05,0.0004312845908837975,-0.0007429839945058095,0.0007019825891354159,0.000422497109163118,0.9460940073203773
HUM,HUM,Health Care,6,0.00083647463402513,0.0021590286834091495,0.00013941243900418833,0.0005179237959175851,-0.00039354086297694116,0.0006876375621166113,0.00083647463402513,0.946781644882494
DXC,DXC,Information Technology,6,-0.0020981401045440115,0.0020981401045440115,-0.0003496900174240019,-9.054662222783415e-06,-0.0006464424522584196,0.000668244918446192,0.0020981401045440115,0.9474498898009401
PG,PG,Consumer Staples,6,-0.001319650317850292,0.0020942941952075116,-0.00021994171964171533,0.0003873219386786097,-0.0011281048813709604,0.0006670200196106209,0.001319650317850292,0.9481169098205507
HOOD,HOOD,Financials,3,-0.0013944428239140954,0.00207727653321222,-0.0004648142746380318,0.0003414168546490623,-0.0008739657542194496,0.0006615999973120338,0.0013944428239140954,0.9487785098178628
LULU,LULU,Consumer Discretionary,2,-0.0020682420790801054,0.0020682420790801054,-0.0010341210395400527,-0.0003012925664847692,-0.001766949512595336,0.0006587225783772135,0.0020682420790801054,0.94943723239624
MSCI,MSCI,Financials,6,-0.00016291044392508874,0.0020675618951379593,-2.7151740654181457e-05,0.0007678202532569813,-0.0004345713543649218,0.0006585059439103523,0.00016291044392508874,0.9500957383401504
FDS,FDS,Financials,7,0.00010910565062267383,0.0020553018289992944,1.5586521517524833e-05,0.0005673833738570148,-0.0004973166420762916,0.0006546011870834685,0.00010910565062267383,0.9507503395272339
LHX,LHX,Industrials,6,-0.00037560514763978955,0.0020375356101298126,-6.260085793996492e-05,0.0005803818982382084,-0.000745934216159759,0.0006489427539531822,0.00037560514763978955,0.9513992822811871
PXD,PXD,Energy,2,-0.0018487014070019316,0.002023197785442956,-0.0009243507035009658,8.724818922051205e-05,-0.0019359495962224438,0.0006443762436101341,0.0018487014070019316,0.9520436585247972
ABMD,ABMD,Health Care,4,-0.0020218680311518246,0.0020218680311518246,-0.0005054670077879562,-0.00028714054002088713,-0.0009531005949972916,0.0006439527249204593,0.0020218680311518246,0.9526876112497177
UNH,UNH,Health Care,8,0.0008429341812579383,0.0020163165824019056,0.00010536677265724229,0.0006496228511058557,-0.0005485990282052717,0.0006421846221092535,0.0008429341812579383,0.953329795871827
ROK,ROK,Industrials,7,0.00044130107743722125,0.002003907190795219,6.304301106246018e-05,0.0004687121528896494,-0.000584373522026637,0.0006382323060250141,0.00044130107743722125,0.953968028177852
V,V,Financials | Information Technology,10,-0.00025729132280609716,0.0019915689351152196,-2.5729132280609715e-05,0.0002792966752002834,-0.00039716344992823623,0.0006343026463026758,0.00025729132280609716,0.9546023308241547
KVUE,KVUE,Consumer Staples,4,-0.0012323553393919237,0.001964531119581427,-0.00030808883484798093,0.000156797410040598,-0.0015984432294866755,0.0006256912657770319,0.0012323553393919237,0.9552280220899317
APP,APP,Information Technology,3,-0.0004346847665022886,0.001947375605148213,-0.00014489492216742953,0.0007563454193229622,-0.0011122371188162063,0.0006202273383117033,0.0004346847665022886,0.9558482494282434
MCHP,MCHP,Information Technology,5,-0.001865298867568818,0.0019422844565723813,-0.0003730597735137636,3.849279450178164e-05,-0.0007752931813179813,0.0006186058383186924,0.001865298867568818,0.9564668552665622
KEY,KEY,Financials,7,-6.354745482062588e-05,0.0019314927038163792,-9.078207831517983e-06,0.0005025599141287985,-0.0005439794658363394,0.0006151687304131203,6.354745482062588e-05,0.9570820239969753
ADI,ADI,Information Technology,5,-0.0005334709423183814,0.0019302936862146223,-0.00010669418846367628,0.0005535626560515446,-0.0007174626924692696,0.0006147868505673624,0.0005334709423183814,0.9576968108475427
FAST,FAST,Industrials,6,-0.0008433530425511073,0.0019179873568761438,-0.00014055884042518454,0.0004467790223251843,-0.0009175950054546952,0.0006108673591914751,0.0008433530425511073,0.9583076782067341
ERIE,ERIE,Financials,3,-0.0018920702120020507,0.0018920702120020507,-0.0006306900706673503,-8.871531249367062e-05,-0.001192647419710223,0.0006026129054849576,0.0018920702120020507,0.958910291112219
UPS,UPS,Industrials,5,-0.001800922903042883,0.001800922903042883,-0.0003601845806085766,-7.193718514523867e-05,-0.0006887639753214579,0.0005735830395050372,0.001800922903042883,0.9594838741517241
STZ,STZ,Consumer Staples,5,-0.0010101041482691443,0.0017960781719983843,-0.00020202082965382887,0.00039298701186461993,-0.0006476026960895163,0.0005720400220036256,0.0010101041482691443,0.9600559141737277
IBKR,IBKR,Financials,4,0.00023256709906229275,0.0017795900010461215,5.814177476557319e-05,0.0006805247503462384,-0.000566664964647412,0.0005667886393960203,0.00023256709906229275,0.9606227028131237
LUMN,LUMN,Communication Services,3,-0.0013995964929922893,0.0017662894417374221,-0.0004665321643307631,0.00018334647437256654,-0.0011907279572253998,0.0005625524917949704,0.0013995964929922893,0.9611852553049186
ZION,ZION,Financials,5,-2.5366595775519712e-05,0.001761444579438234,-5.073319155103942e-06,0.000558456544660293,-0.0004571173900393889,0.0005610094324897351,2.5366595775519712e-05,0.9617462647374083
NXPI,NXPI,Information Technology,5,-0.0002846632490587359,0.001746141229988622,-5.6932649811747186e-05,0.0005571756418679985,-0.00044347501823666666,0.0005561354083562838,0.0002846632490587359,0.9623024001457646
MA,MA,Financials | Information Technology,9,-0.0005240754199020712,0.001733343705001009,-5.823060221134124e-05,0.0003051096687010759,-0.000296791534160697,0.0005520594741404803,0.0005240754199020712,0.9628544596199051
PYPL,PYPL,Financials | Information Technology,5,-0.0002204821574872443,0.0017170231340952898,-4.409643149744886e-05,0.00039427738902324315,-0.000544779091183702,0.0005468614711328319,0.0002204821574872443,0.9634013210910379
CVS,CVS,Health Care,9,-0.0005017668591015108,0.0016993407710895391,-5.57518732335012e-05,0.0002245369321980512,-0.00042000494773499793,0.0005412297455873723,0.0005017668591015108,0.9639425508366253
DTE,DTE,Utilities,6,-0.0005781851865091425,0.001689759797816451,-9.636419775152375e-05,0.0005148202577926601,-0.000794435558152419,0.0005381782636154849,0.0005781851865091425,0.9644807291002407
EW,EW,Health Care,7,-0.0007768975964038939,0.0016859106285028386,-0.00011098537091484198,0.0002548796044169679,-0.00045915853013435805,0.0005369523264969437,0.0007768975964038939,0.9650176814267377
AOS,AOS,Industrials,4,-0.0014209918648438354,0.0016734586062122905,-0.00035524796621095884,0.00012623337068422768,-0.0006354277490133113,0.0005329864327980355,0.0014209918648438354,0.9655506678595358
BXP,BXP,Real Estate,4,-0.0015706649155033169,0.0016701279738456716,-0.0003926662288758292,4.9731529171177446e-05,-0.0008854957002890102,0.000531925646557219,0.0015706649155033169,0.966082593506093
PTC,PTC,Information Technology,7,-0.000263959191468395,0.0016694854461392571,-3.770845592405643e-05,0.00038630638777576023,-0.0004495585311141648,0.000531721005373419,0.000263959191468395,0.9666143145114665
ALK,ALK,Industrials,5,-0.0016555989597270468,0.0016555989597270468,-0.00033111979194540937,-0.0001716263115052315,-0.0007055296783297639,0.0005272982435378606,0.0016555989597270468,0.9671416127550043
HOLX,HOLX,Health Care,3,-0.001654839237947522,0.001654839237947522,-0.0005516130793158406,-3.380829081317606e-05,-0.0012340315383410803,0.0005270562767514192,0.001654839237947522,0.9676686690317557
ICE,ICE,Financials,6,-0.0003692638300260329,0.0016143516172040142,-6.154397167100549e-05,0.0004265108263896346,-0.0006030884624189732,0.0005141612147089796,0.0003692638300260329,0.9681828302464647
SEDG,SEDG,Information Technology,4,-0.001218752889390535,0.0015983431929562613,-0.00030468822234763375,0.00011353111141969137,-0.0010634606568630525,0.0005090626285217543,0.001218752889390535,0.9686918928749865
TER,TER,Information Technology,5,0.00021024309693796545,0.0015737732652110772,4.204861938759309e-05,0.0005172409755789448,-0.0004746135821840943,0.0005012372553130011,0.00021024309693796545,0.9691931301302995
UAA,UAA,Consumer Discretionary,4,-0.001277021008261868,0.00157253673027061,-0.000319255252065467,0.00014775786100437117,-0.0005863092788997164,0.0005008434264220425,0.001277021008261868,0.9696939735567216
MCO,MCO,Financials,7,-0.0002910786855524586,0.001571210479992309,-4.158266936463694e-05,0.0006400658972199252,-0.00033383460246264805,0.0005004210237392364,0.0002910786855524586,0.9701943945804609
VRSK,VRSK,Industrials,6,-0.00036894204310510985,0.0015636511552839618,-6.149034051751831e-05,0.00047286983777255765,-0.0004994120098475833,0.0004980134245935465,0.00036894204310510985,0.9706924080050544
ROST,ROST,Consumer Discretionary,5,-0.0015479863836332008,0.0015479863836332008,-0.0003095972767266402,-7.023174916042154e-05,-0.0007499258870369347,0.0004930242896775462,0.0015479863836332008,0.971185432294732
EOG,EOG,Energy,1,-0.0015252859636460871,0.0015252859636460871,-0.0015252859636460871,-0.0015252859636460871,-0.0015252859636460871,0.00048579434336932294,0.0015252859636460871,0.9716712266381013
SJM,SJM,Consumer Staples,6,-0.0004842970030861063,0.0015120768293183649,-8.071616718101772e-05,0.00045495369564240785,-0.0006552115870084722,0.0004815873140711094,0.0004842970030861063,0.9721528139521725
CAG,CAG,Consumer Staples,3,-0.0002897512969998694,0.0015095825133146076,-9.658376566662313e-05,0.0006099156081573691,-0.000742567855411128,0.00048079288952772455,0.0002897512969998694,0.9726336068417002
HUBB,HUBB,Industrials,5,0.0007435106493665032,0.001507397597602089,0.00014870212987330066,0.00040509606084512215,-0.00038194347411779297,0.00048009700710359014,0.0007435106493665032,0.9731137038488038
CHTR,CHTR,Communication Services,1,-0.0014596099839122164,0.0014596099839122164,-0.0014596099839122164,-0.0014596099839122164,-0.0014596099839122164,0.0004648769415113225,0.0014596099839122164,0.9735785807903151
WEC,WEC,Utilities,3,-0.0014480372440708045,0.0014480372440708045,-0.0004826790813569348,-4.124224465048531e-05,-0.0007959906566928154,0.0004611910939481523,0.0014480372440708045,0.9740397718842633
KEYS,KEYS,Information Technology,5,-0.0007188819298789095,0.0014442117234699024,-0.0001437763859757819,0.00028043998892430627,-0.0005559849923153994,0.0004599726888014094,0.0007188819298789095,0.9744997445730647
ARE,ARE,Real Estate,1,-0.0014375437630357653,0.0014375437630357653,-0.0014375437630357653,-0.0014375437630357653,-0.0014375437630357653,0.0004578489837795845,0.0014375437630357653,0.9749575935568442
AAP,AAP,Consumer Discretionary,4,0.0001739774092979571,0.0013999315729925372,4.349435232448927e-05,0.0003338050752246282,-0.0006129770818472901,0.0004458697290036113,0.0001739774092979571,0.9754034632858478
HD,HD,Consumer Discretionary,3,-0.0013976915083780776,0.0013976915083780776,-0.0004658971694593592,-0.00026954675015837483,-0.0007843840277036743,0.0004451562819881514,0.0013976915083780776,0.975848619567836
MET,MET,Financials,7,-0.0005289422681211988,0.0013853785271540995,-7.556318116017125e-05,0.00026600050288712887,-0.00039045468798726957,0.00044123467202701155,0.0005289422681211988,0.976289854239863
GEN,GEN,Information Technology,4,-0.000604568887188296,0.00138479758788524,-0.000151142221797074,0.0002493620361515014,-0.0006388181199715032,0.0004410496463876367,0.000604568887188296,0.9767309038862506
UA,UA,Consumer Discretionary,4,-0.001239956405307318,0.0013751601855750513,-0.0003099891013268295,6.76018901338667e-05,-0.000576484300915034,0.00043798019210912714,0.001239956405307318,0.9771688840783598
TMO,TMO,Health Care,3,-0.001309266369929386,0.001309266369929386,-0.0004364221233097954,-0.00016398116379619102,-0.0007418931851839682,0.0004169934108322802,0.001309266369929386,0.977585877489192
CDW,CDW,Information Technology,3,-0.0013059282680044034,0.0013059282680044034,-0.0004353094226681345,-0.00029994534047903795,-0.0005529822040408474,0.00041593024558235524,0.0013059282680044034,0.9780018077347744
AEE,AEE,Utilities,3,-0.001292471874689095,0.001292471874689095,-0.0004308239582296983,-0.00012137642573244849,-0.0009978318676159182,0.00041164446579382085,0.001292471874689095,0.9784134522005682
ABNB,ABNB,Consumer Discretionary,4,0.0005314871880406494,0.0012918153742069941,0.00013287179701016236,0.0006159677050044176,-0.0003429515577291244,0.0004114353743655739,0.0005314871880406494,0.9788248875749338
ZTS,ZTS,Health Care,4,-9.268990610664541e-05,0.0012604802352305,-2.3172476526661353e-05,0.00033930542621242736,-0.00042347150436749875,0.0004014553223449781,9.268990610664541e-05,0.9792263428972787
UNP,UNP,Industrials,3,-0.0008844247527881972,0.001248404387868917,-0.0002948082509293991,0.00018198981754035992,-0.0007092824688359274,0.00039760923808309636,0.0008844247527881972,0.9796239521353618
ALXN,ALXN,Health Care,4,-0.00011904316118711839,0.0012434869294693364,-2.9760790296779597e-05,0.0004466295972079494,-0.000414741716105004,0.00039604305735947665,0.00011904316118711839,0.9800199951927213
AAL,AAL,Industrials,3,-0.0012365576266438005,0.0012365576266438005,-0.0004121858755479335,-0.00023460909928895072,-0.0006830094166019637,0.00039383611636849573,0.0012365576266438005,0.9804138313090898
PVH,PVH,Consumer Discretionary,6,-0.0007562939423199683,0.0012326328224801836,-0.00012604899038666138,0.00023816944008010765,-0.000536718555639856,0.00039258609000821914,0.0007562939423199683,0.980806417399098
STE,STE,Health Care,3,-0.0006333683807871527,0.0012008469663714215,-0.00021112279359571757,0.00017562263523032538,-0.0009171076735792871,0.0003824624873102199,0.0006333683807871527,0.9811888798864082
BAC,BAC,Financials,4,-0.0005857930766860829,0.0011895015567376015,-0.00014644826917152072,0.0003018542400257593,-0.0004223262953087956,0.00037884904304161693,0.0005857930766860829,0.9815677289294499
CERN,CERN,Health Care,3,0.0007712076809170584,0.0011603267592716635,0.0002570692269723528,0.0005739588684560865,-0.00019455953917730262,0.00036955704671063456,0.0007712076809170584,0.9819372859761605
OGN,OGN,Health Care,2,-0.001156804450820427,0.001156804450820427,-0.0005784022254102135,-0.00023958743903696982,-0.0009172170117834573,0.000368435212797522,0.001156804450820427,0.982305721188958
L,L,Financials,3,-0.001148494905555152,0.001148494905555152,-0.0003828316351850507,-0.00025582462232376087,-0.00046779453733698903,0.0003657886729472553,0.001148494905555152,0.9826715098619052
CNC,CNC,Health Care,5,-0.000618994277146028,0.0011468541141484078,-0.0001237988554292056,0.0001983447438087194,-0.0006060325899143996,0.00036526609081967843,0.000618994277146028,0.9830367759527249
MSFT,MSFT,Information Technology,5,-0.0007352052621282988,0.0011406878866629206,-0.00014704105242565978,0.00013399548550130185,-0.0007326571954637421,0.00036330218470385895,0.0007352052621282988,0.9834000781374287
APO,APO,Financials,3,-0.001140007331092078,0.001140007331092078,-0.00038000244369735934,-1.768662543048196e-05,-0.0007826516424693737,0.0003630854318755083,0.001140007331092078,0.9837631635693042
CPT,CPT,Real Estate,2,-0.0004016902467863676,0.001136443778018261,-0.0002008451233931838,0.0003673767656159467,-0.0007690670124023143,0.00036195046179985214,0.0004016902467863676,0.984125114031104
DHR,DHR,Health Care,4,0.00012229546257402132,0.0011288333357549042,3.057386564350533e-05,0.00048605366689229005,-0.0004228181700667364,0.00035952658202242346,0.00012229546257402132,0.9844846406131265
BR,BR,Industrials,5,-0.0010991509002815968,0.0011114068930406958,-0.00021983018005631937,6.12799637954939e-06,-0.00045073907008310004,0.00035397636554014794,0.0010991509002815968,0.9848386169786666
XYL,XYL,Industrials,6,-0.000730817300693732,0.0010864489700540144,-0.00012180288344895533,0.00016396811769601102,-0.0005658981508542472,0.00034602741819640237,0.000730817300693732,0.985184644396863
FIS,FIS,Financials,3,-0.001049611756119686,0.0010696990606578098,-0.00034987058537322863,1.0043652269061934e-05,-0.0008115041608148036,0.00034069267347930425,0.001049611756119686,0.9855253370703424
AMT,AMT,Real Estate,1,-0.0010608564232539796,0.0010608564232539796,-0.0010608564232539796,-0.0010608564232539796,-0.0010608564232539796,0.00033787634701093624,0.0010608564232539796,0.9858632134173534
COO,COO,Health Care,3,-0.00032393998207761127,0.0010324141409874974,-0.00010797999402587042,0.00035242230520880904,-0.0006781770615325544,0.0003288176523353871,0.00032393998207761127,0.9861920310696888
FBHS,FBHS,Industrials,3,0.00046096349982453083,0.001024881469639723,0.00015365449994151029,0.0003860215262133397,-0.0002819589849075961,0.0003264185421236458,0.00046096349982453083,0.9865184496118125
AEP,AEP,Utilities,2,-0.0010140128343187164,0.0010140128343187164,-0.0005070064171593582,-0.0004649430172542858,-0.0005490698170644306,0.00032295694758666615,0.0010140128343187164,0.9868414065593991
TYL,TYL,Information Technology,3,-0.0008566327209709034,0.0010137552970765843,-0.00028554424032363446,7.856128805284053e-05,-0.0005756496452200995,0.00032287492353451027,0.0008566327209709034,0.9871642814829337
BLK,BLK,Financials,2,-0.0003278420638836967,0.0010080849937757316,-0.00016392103194184834,0.00034012146494601743,-0.0006679635288297141,0.00032106896626853115,0.0003278420638836967,0.9874853504492022
KSU,KSU,Industrials,4,-0.00099751680447858,0.00099751680447858,-0.000249379201119645,-6.363370836182383e-05,-0.00045990471787638927,0.0003177030619708609,0.00099751680447858,0.987803053511173
STT,STT,Financials,4,0.0008860626899184025,0.0009950377258801486,0.00022151567247960063,0.00036508236964511993,-5.4487517980873e-05,0.00031691349044880537,0.0008860626899184025,0.9881199670016219
DOV,DOV,Industrials,3,-0.00021206355446467786,0.0009772418812965989,-7.068785148822595e-05,0.00038258916341596047,-0.0004049499763005305,0.00031124562170798087,0.00021206355446467786,0.9884312126233299
KO,KO,Consumer Staples,4,0.000161022927035692,0.0009658873961013003,4.0255731758923e-05,0.0003413082534538049,-0.00031750682599451606,0.0003076292869280021,0.000161022927035692,0.9887388419102578
VZ,VZ,Communication Services,1,-0.0009591510007354711,0.0009591510007354711,-0.0009591510007354711,-0.0009591510007354711,-0.0009591510007354711,0.0003054837857948268,0.0009591510007354711,0.9890443256960527
EME,EME,Industrials,3,-0.00038517323959829557,0.0009416288172320427,-0.00012839107986609851,0.00027822778881687356,-0.000552129352573142,0.00029990307645092314,0.00038517323959829557,0.9893442287725036
BIO,BIO,Health Care,2,-0.000363200043971231,0.0009350441545632535,-0.0001816000219856155,0.00028592205529601124,-0.0006491220992672422,0.0002978059012629692,0.000363200043971231,0.9896420346737665
WTW,WTW,Financials,4,0.0007453884050935705,0.0008987980221390957,0.00018634710127339262,0.0006148731597188943,-7.670480852276256e-05,0.00028626172756679214,0.0007453884050935705,0.9899282964013333
FRC,FRC,Financials,3,-0.0001867231084775045,0.0008917062289569945,-6.224103615916816e-05,0.000352491560239745,-0.00032055696360598943,0.0002840030343811717,0.0001867231084775045,0.9902122994357144
ABT,ABT,Health Care,7,-1.0947923170827247e-05,0.0008654583455650332,-1.5639890244038924e-06,0.00019113915143995883,-0.0002083067249835476,0.00027564324245943144,1.0947923170827247e-05,0.9904879426781739
ZBH,ZBH,Health Care,2,-0.000861493284133252,0.000861493284133252,-0.000430746642066626,-3.71830167748603e-05,-0.0008243102673583917,0.00027438039440301406,0.000861493284133252,0.9907623230725768
SNA,SNA,Industrials,5,0.00017298745917624167,0.000854739197707161,3.459749183524833e-05,0.0003709691510395534,-0.0002576267649254064,0.00027222925877426983,0.00017298745917624167,0.9910345523313511
WSM,WSM,Consumer Discretionary,1,-0.000851877904008539,0.000851877904008539,-0.000851877904008539,-0.000851877904008539,-0.000851877904008539,0.00027131795405722773,0.000851877904008539,0.9913058702854083
HRL,HRL,Consumer Staples,1,-0.0008373393751256561,0.0008373393751256561,-0.0008373393751256561,-0.0008373393751256561,-0.0008373393751256561,0.0002666875206430677,0.0008373393751256561,0.9915725578060514
D,D,Utilities,1,-0.0008269718117261849,0.0008269718117261849,-0.0008269718117261849,-0.0008269718117261849,-0.0008269718117261849,0.0002633855144789603,0.0008269718117261849,0.9918359433205303
